text,category,urgency,task,split,source_dataset,event,language,tweet_id,original_label,source_file,label
babangon ang Tacloban! kaya buhayin muli ang Tacloban ng Romualdez & Marcos kahit walang tulong ng @!#$% gobyerno!,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-73,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
TBH - Tabang Bangon Halad,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-74,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
A relationship with God is the most important relationship you can have,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-75,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Anyone in #Tokyo #Japan ? You can help the Philippines thru this #Haiyan fundraising event,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-76,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Everything Happens for a purpose,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-77,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Last year is history and 2014 is a new light to start a new life,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-78,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
A lot of help coming. Hopefully it reaches all that needed it,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-79,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
My thoughts and prayers go out to those greatly affected by Yolanda. We can all help by donating or sending out our prayers,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-80,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Thanks God you're alive! Mabuhay po kayo,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-81,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
@dinkysunflower You are an inspiration to all of us at this moment.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-82,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
There is a power greater than storm surge. It's love surge. We're with you #YolandaSurvivors,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-83,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Stop the blaming game. Less talk more action.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-84,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Manny made us all proud! Laban Pilipinas. Bangon Visayas!,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-85,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Thank you British Navy,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-86,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Tough times never last but tough people do,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-87,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
To you O lord we lift our prayers and petitions to the victims of typhoon Yolanda. We pray now for our countrymen. Amen,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-88,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
NEED HELP!!! We have relief goods here in Seattle,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-89,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Let Your hope arise and be the light into the eyes of the hopeless.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-90,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
hope for this Christmas,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-91,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
All of these are for Yolanda victims. Please not now government. It's not for your pockets,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-92,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Just bought tulong shirt for the whole familia,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-93,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
The world needs us. Magkawang gawa na tayo lahat,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-94,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Nakuha kna din un damit ahaha nakatulong na ako,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-95,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Aww the typhoon victims are happy just for a day. Thank you Manny Pacquiao for being an inspiration to rise up.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-96,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
If you have money to spare clothes that you don't use anymore or groceries now is the right time to help those in need,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-97,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Maraming salamat sa lahat na patuloy na tumutulong upang kami ay makabangon! God bless you all!,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-98,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Thank you world for extending more than a helping hand to all the victims of #YolandaPH ! Utmost,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-99,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
It's not about what you've lost. It's about what you still have that matters.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-100,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Thy Will be Done,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-101,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
In every strong storm is a big blessing from God :D Goodmorning December,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-102,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
There's no space for any negativity right now where people suffer with heavy hearts & empty stomachs. So give what you can,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-103,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Heroes. In times of despair heroes emerge.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-104,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Still thankful here in Cebu. May God continue to protect Tacloban,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-105,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
May this be everyone's prayer,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-106,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Hay naku nakakairita ang mga balita. Ipagdasal natin ang ating bansa.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-107,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Jesus Christ is our Redeemer,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-108,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Despite these F.E.W. (Floods Earthquake War) disasters the Filipino spirit will stay strong.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-109,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
WE SHALL RISE AGAIN.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-110,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Prayer is the best medicine,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-111,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
I know you try so hard to make things right to overcome this endless fight..Just don't give up,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-112,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
People are stealing and looting already.I hope they will send military security to look into the city,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-113,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Sunrise at Sta. Fe Bantayan. There will always be hope,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-114,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Big or small your effort will go a long way,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-115,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Lotsa United Nations People in the airport!! Galeeeng!! Thank You so much for your help,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-116,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Maraming salamat sa lahat ng mga bayani!,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-117,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Pampalakas ng loob! Go Pinoy! Bangon Pilipinas!,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-118,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Done packing relief goods with my batchmates. Uhuh! :)) Masakit sa braso pero ang sayang makatulong,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-119,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Putting smiles. Giving hope this Christmas.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-120,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
@justinbieber we filipinos are impressed and most of all thankful,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-121,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
One Nation in #Prayer - Isang Bansa Isang Panalangin. Monday Jan 20 5PM Malacanang Palace,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-122,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
January 20 2014. Yes today @5pm. Let's pray for the Philippines,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-123,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
No one has ever become poor from giving,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-124,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Thank you very much po Australia. God bless you po,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-125,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
A very Inspiring Video for Everyone,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-126,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
We are so blessed,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-127,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Count your smiles instead of your tears count your courage instead of your fears,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-128,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Thank you so much @justinbieber for the hope courage and love for our Yolanda survivors!,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-129,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
This is our team our family wen the country calls for help we lend our hands no questions asked,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-130,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
